,job_level,job_duration_in_current_job_level,person_level,job_duration_in_current_person_level,job_duration_in_current_branch,gender,age,marital_status_maried(Y/N),number_of_dependences,Education_level,GPA,job_duration_as_permanent_worker,job_duration_from_training,branch_rotation,job_rotation,assign_of_otherposition,annual leave,sick_leaves,Avg_achievement_%,Last_achievement_%,Achievement_above_100%_during3quartal,achievement_target_1,achievement_target_2,achievement_target_3,Employee_type_A,Employee_type_B
4814,4,8.0,4,4.5,0.5,1,40,1,1,4,3.6,15.0,16,9,7,0,0,0,80.19,93.35,1.0,3,3,1,1,0
4815,4,1.75,3,1.75,0.5,1,32,1,1,4,3.32,2.0,2,2,2,0,6,1,46.15,51.54,0.0,2,1,1,0,1
4816,4,0.5,3,0.5,1.42,1,31,1,1,4,3.4,6.0,6,5,3,0,3,0,58.33333333333334,59.33,0.0,2,1,1,1,0
4817,4,1.25,3,1.25,2.5,1,37,1,1,4,2.58,7.0,7,3,6,15,0,0,42.93666666666667,43.16,0.0,2,1,1,1,0
4818,4,2.75,3,2.75,0.5,1,33,1,2,4,3.31,6.0,6,6,2,0,1,0,87.92666666666666,101.37,2.0,2,3,1,0,1
4819,5,0.5,5,0.5,2.5,0,40,1,2,4,3.65,14.0,14,6,5,7,5,0,67.08,71.65,0.0,3,1,1,1,0
4820,4,1.75,3,1.75,2.5,1,36,1,0,4,3.05,7.0,7,3,2,0,5,0,69.64666666666668,91.55,1.0,1,4,1,1,0
4821,4,5.5,4,2.5,2.5,1,39,1,1,4,3.35,12.0,13,9,5,1,4,0,52.69666666666666,61.13,0.0,2,1,0,1,0
4822,4,2.0,3,2.0,0.5,0,32,1,2,4,3.67,3.0,3,2,2,0,0,1,40.003333333333345,62.55,0.0,2,1,1,0,1
4823,4,1.42,3,1.42,0.5,0,30,1,2,4,3.18,2.0,2,2,2,0,3,2,13.055,13.06,0.0,1,1,1,0,1
4824,4,1.83,3,1.83,1.5,1,41,1,1,3,2.78,6.0,6,5,4,0,5,1,68.24666666666666,80.66,0.0,3,1,1,1,0
4825,4,2.0,3,2.0,0.25,0,35,1,1,3,2.78,6.0,6,5,5,1,13,1,40.84333333333333,48.69,0.0,2,1,0,1,0
4826,4,2.0,3,2.0,0.5,1,31,0,0,4,3.34,4.0,4,3,3,0,7,0,57.25333333333333,61.4,0.0,2,1,1,1,0
4827,4,1.75,3,1.75,1.33,1,33,0,0,4,0.0,3.0,3,3,4,0,3,0,41.74666666666667,46.43,0.0,1,1,1,1,0
4828,4,1.5,3,1.5,0.5,1,28,1,0,4,3.75,6.0,6,4,3,4,3,0,96.28666666666668,101.36,3.0,3,2,1,1,0
4829,4,1.58,3,1.58,1.17,0,34,1,0,4,3.16,4.0,4,3,2,0,6,3,54.68333333333334,59.87,0.0,1,1,1,1,0
4830,4,1.58,3,1.58,1.5,1,31,1,0,4,3.25,4.0,4,3,3,0,1,0,105.79,105.16,3.0,4,4,0,1,0
4831,4,8.0,4,1.0,2.17,0,51,1,2,4,0.0,24.0,24,9,9,2,1,18,69.17,53.86,0.0,1,1,1,0,0
4832,4,1.75,3,1.75,2.08,1,33,0,0,4,3.45,4.0,4,2,3,0,3,0,35.16333333333333,87.73,1.0,3,2,0,1,0
4833,4,1.75,3,1.75,2.0,1,37,1,2,3,2.82,6.0,6,4,3,0,5,0,55.72333333333333,62.39,0.0,4,1,1,0,1
4834,3,6.25,1,6.25,2.25,1,37,1,0,3,3.05,6.0,6,4,3,4,5,0,47.80666666666666,48.09,0.0,4,1,1,0,1
4835,4,1.5,3,1.5,1.5,1,31,1,2,4,3.0,5.0,5,4,2,0,3,0,79.83666666666666,79.16,0.0,2,1,1,1,0
4836,4,1.5,3,1.5,0.42,1,30,1,0,4,0.0,4.0,4,3,3,0,3,1,44.91,53.25,0.0,1,1,1,0,1
4837,5,1.25,5,1.25,1.5,0,49,1,2,4,3.11,24.0,24,11,8,2,2,0,67.29666666666667,73.02,0.0,2,2,0,1,0
4838,4,2.0,3,2.0,0.5,0,31,1,2,4,3.93,7.0,7,4,4,2,7,4,85.77,61.85,2.0,2,1,1,0,0
4839,4,1.42,3,1.42,1.5,1,33,1,1,4,0.0,4.0,4,2,2,0,4,0,25.616666666666664,50.08,0.0,2,1,1,1,0
4840,4,1.83,3,1.83,2.5,1,34,1,0,4,3.18,6.0,6,3,4,0,6,0,88.12666666666668,86.54,3.0,2,2,1,0,1
4841,4,2.0,3,2.0,1.5,1,33,1,0,3,3.05,7.0,7,3,3,0,7,0,47.18333333333333,48.48,0.0,1,1,1,1,0
4842,4,1.75,3,1.75,0.75,1,42,1,1,4,0.0,4.0,4,3,3,0,1,0,81.16333333333334,86.99,1.0,3,2,1,1,0
4843,4,1.5,3,1.5,1.5,1,31,0,0,4,0.0,3.0,3,2,3,0,3,0,48.48666666666666,65.91,0.0,1,1,1,1,0
4844,4,2.08,3,2.08,2.5,1,34,0,0,4,2.78,4.0,4,2,3,0,3,0,76.75,78.85,0.0,2,1,1,1,0
4845,4,1.33,3,1.33,1.42,1,29,1,1,4,3.35,3.0,3,3,3,0,4,0,66.39,67.96,0.0,2,1,1,1,0
4846,4,1.92,3,1.92,0.5,0,35,0,0,3,3.23,6.0,6,4,4,0,3,0,80.84666666666666,85.09,2.0,2,1,1,0,1
4847,4,1.92,3,1.92,1.5,0,34,1,0,4,2.9,6.0,6,5,3,6,8,13,26.98,44.38,0.0,1,1,1,1,0
4848,4,2.75,3,2.75,2.5,1,33,0,0,4,0.0,5.0,5,2,2,5,2,0,58.74666666666667,65.59,0.0,2,1,1,1,0
4849,4,1.83,3,1.83,0.5,1,31,1,0,4,3.1,5.0,5,3,2,0,3,2,64.09333333333333,69.85,0.0,2,1,0,1,0
4850,4,1.08,3,1.08,0.5,1,32,1,1,4,0.0,2.0,2,2,2,0,4,1,57.5,57.5,0.0,2,1,0,0,1
4851,4,1.75,3,1.75,1.5,1,29,1,1,4,3.2,3.0,3,2,3,0,1,0,61.36333333333334,64.73,0.0,2,1,1,1,0
4852,4,2.0,3,2.0,1.25,0,32,1,0,4,0.0,4.0,4,2,3,0,5,1,61.45,62.9,0.0,2,1,1,1,0
4853,4,1.75,3,1.75,0.42,1,30,0,0,4,3.02,3.0,3,2,2,1,5,0,42.71666666666667,43.28,0.0,2,1,1,0,1
4854,4,8.0,4,3.0,0.42,1,41,1,3,4,2.89,14.0,14,11,5,0,3,3,40.083333333333336,43.91,0.0,2,1,0,0,0
4855,4,1.67,3,1.67,0.5,1,30,1,1,4,0.0,2.0,2,3,3,0,3,0,123.6,123.03,2.0,3,3,1,1,0
4856,4,1.25,3,1.25,0.5,1,32,1,1,3,2.89,4.0,4,3,4,0,3,7,15.24,15.44,0.0,1,1,1,1,0
4857,4,1.5,3,1.5,0.5,0,32,1,2,4,3.68,5.0,5,2,5,0,5,0,73.27999999999999,77.82,0.0,2,1,1,0,1
4858,4,1.42,3,1.42,1.5,0,34,1,0,4,2.86,3.0,3,2,2,0,1,5,65.53333333333333,63.24,0.0,1,2,0,0,1
4859,4,1.92,3,1.92,0.5,1,27,1,0,4,0.0,3.0,3,2,3,0,4,1,57.44666666666666,58.24,0.0,2,1,1,1,0
4860,4,1.5,3,1.5,0.5,1,37,1,2,4,3.21,3.0,3,2,3,0,1,0,64.91333333333333,79.99,0.0,2,2,1,1,0
4861,4,1.58,3,1.58,0.5,0,32,0,0,4,3.4,5.0,5,3,3,0,6,2,92.07,93.61,3.0,4,2,1,0,0
4862,4,1.42,3,1.42,1.5,0,34,1,2,4,3.12,5.0,5,2,2,0,2,1,62.04,82.42,0.0,2,2,1,0,1
4863,4,1.5,3,1.5,4.5,1,32,0,0,4,3.28,6.0,6,2,2,0,3,3,82.88666666666667,83.7,1.0,2,2,1,1,0
4864,4,1.42,3,1.42,1.92,0,32,1,0,4,3.56,3.0,3,2,3,0,3,0,27.54333333333333,35.29,0.0,1,1,1,0,0
4865,4,1.75,3,1.75,0.5,0,34,1,1,4,3.26,3.0,3,2,2,2,5,0,51.7,69.91,0.0,2,1,1,0,1
4866,4,1.75,3,1.75,0.5,1,32,1,1,4,3.32,4.0,4,3,3,0,11,0,55.64000000000001,66.29,0.0,2,1,1,1,0
4867,4,1.83,3,1.83,0.5,1,30,1,1,3,3.04,4.0,4,2,3,0,3,0,57.39000000000001,63.43,0.0,2,1,1,0,1
4868,4,1.83,3,1.83,1.92,0,30,1,2,4,3.2,5.0,5,3,2,0,6,5,69.60333333333334,92.76,2.0,2,1,1,0,1
4869,5,1.83,5,1.83,1.42,1,38,1,1,4,3.09,13.0,14,8,9,0,4,0,92.08333333333331,107.23,2.0,2,2,1,1,0
4870,4,1.42,3,1.42,2.25,1,30,1,0,4,3.04,3.0,3,3,4,0,3,0,28.21,33.22,0.0,1,1,1,0,1
4871,4,1.75,3,1.75,2.5,0,35,1,1,3,3.82,4.0,4,2,3,0,2,0,59.69333333333334,75.1,0.0,4,1,1,0,1
4872,4,1.42,3,1.42,1.42,1,32,1,0,4,3.28,4.0,4,2,2,0,1,0,60.37333333333334,69.23,0.0,2,1,0,0,1
4873,4,1.58,3,1.58,1.25,0,32,1,2,4,0.0,3.0,3,2,2,0,3,3,57.12666666666666,60.52,0.0,2,1,1,0,1
4874,4,1.17,3,1.17,1.5,1,33,1,0,4,3.47,4.0,4,2,3,1,0,0,58.84666666666666,58.65,0.0,2,1,0,1,0
4875,4,1.83,3,1.83,0.42,1,36,1,1,4,2.88,5.0,5,4,3,1,5,0,69.07666666666667,72.25,0.0,3,1,0,1,0
4876,4,2.08,3,2.08,0.5,1,34,1,1,4,2.88,7.0,7,5,4,1,1,0,35.9,33.22,0.0,1,1,0,1,0
4877,4,1.83,3,1.83,1.5,1,31,0,0,4,3.51,5.0,5,3,3,1,6,2,76.46333333333334,80.34,0.0,2,2,0,1,0
4878,4,1.75,3,1.75,0.5,1,32,1,3,3,3.46,6.0,6,4,5,0,5,2,67.8,62.67,0.0,2,1,0,1,0
4879,4,1.25,3,1.25,1.5,1,30,0,0,4,2.95,3.0,3,2,4,0,0,0,32.98,44.67,0.0,2,1,0,1,0
4880,4,8.0,4,2.5,0.0,1,40,1,3,4,2.84,13.0,13,16,7,0,1,0,56.81,63.53,0.0,1,1,1,1,0
4881,5,2.67,6,0.5,1.5,0,52,1,2,4,3.1,29.0,29,9,8,1,3,0,83.64333333333333,85.16,1.0,2,1,1,1,0
4882,4,1.83,3,1.83,2.42,1,32,0,0,4,3.0,3.0,3,2,2,1,2,0,77.02666666666666,88.57,2.0,2,2,1,0,1
4883,4,1.67,3,1.67,0.0,1,33,1,1,4,3.03,5.0,5,5,5,0,3,0,64.83,68.97,0.0,2,1,1,1,0
4884,4,1.17,3,1.17,1.25,0,33,1,1,4,0.0,6.0,6,3,3,2,5,0,77.24666666666667,78.61,0.0,2,1,1,1,0
4885,4,1.5,3,1.5,0.5,0,35,1,2,4,3.14,5.0,5,4,2,1,6,0,49.09666666666667,46.71,0.0,1,1,1,1,0
4886,4,1.67,3,1.67,2.5,1,36,1,1,4,3.14,6.0,6,2,2,0,4,0,43.46333333333333,40.52,0.0,2,1,0,0,1
4887,4,1.75,3,1.75,2.5,1,32,1,1,4,3.01,6.0,6,3,3,0,3,0,66.37666666666667,80.96,0.0,3,2,0,1,0
4888,4,1.83,3,1.83,0.5,1,30,1,2,4,0.0,3.0,3,2,4,0,5,4,75.42,75.42,0.0,2,1,1,1,0
4889,4,1.58,3,1.58,0.5,1,35,1,2,3,2.77,6.0,6,3,3,7,8,1,67.92333333333333,76.54,0.0,2,2,0,1,0
4890,4,1.92,3,1.92,0.42,1,31,0,0,4,3.22,4.0,4,3,2,0,3,0,68.17666666666666,98.38,1.0,2,2,1,0,1
4891,4,2.08,3,2.08,0.5,1,36,1,1,4,2.84,6.0,6,3,4,0,3,5,82.01,99.03,1.0,3,2,1,1,0
4892,4,4.17,4,1.0,2.5,0,48,1,2,4,0.0,23.0,23,7,6,0,9,0,77.65333333333331,87.46,1.0,2,1,1,0,0
4893,4,1.83,3,1.83,2.42,0,31,1,1,3,3.26,6.0,6,4,4,0,3,1,92.84333333333332,114.23,2.0,3,2,1,1,0
4894,4,1.58,3,1.58,1.5,0,32,0,0,4,0.0,5.0,5,3,2,1,3,2,67.26666666666667,66.48,0.0,2,1,0,0,1
4895,4,2.0,3,2.0,0.17,0,35,1,2,4,3.32,6.0,6,7,3,5,3,2,63.56666666666666,54.8,0.0,2,1,1,1,0
4896,4,1.25,3,1.25,1.0,1,33,1,2,4,0.0,5.0,5,4,3,0,6,0,75.70333333333333,81.36,0.0,3,1,1,1,0
4897,4,1.42,3,1.42,2.5,1,29,1,1,4,3.5,3.0,3,2,3,0,8,0,45.62666666666666,64.99,0.0,2,1,1,0,1
4898,4,1.17,3,1.17,3.67,1,32,1,0,4,3.39,6.0,6,3,3,0,3,6,78.80333333333333,85.55,1.0,2,2,0,1,0
4899,3,2.67,1,2.67,0.0,1,30,1,1,4,0.0,3.0,3,3,2,1,5,2,24.88,22.75,0.0,0,1,1,0,1
4900,4,1.58,3,1.58,1.25,1,33,1,0,4,0.0,5.0,5,4,3,5,1,2,84.98,87.65,1.0,2,2,1,1,0
4901,4,2.67,3,2.67,4.75,0,35,1,2,4,0.0,6.0,6,2,4,3,3,0,105.06333333333336,105.95,3.0,2,2,1,0,0
4902,4,1.5,3,1.5,0.42,0,33,1,1,4,0.0,4.0,4,5,4,0,0,5,48.13333333333333,81.74,0.0,1,4,1,0,1
4903,4,1.5,3,1.5,2.5,1,29,0,0,4,3.0,4.0,4,2,3,0,0,0,49.10333333333333,57.27,0.0,1,1,1,1,0
4904,5,0.08,5,0.08,1.5,0,42,1,2,4,294.0,15.0,16,8,8,3,4,1,71.89,85.18,1.0,2,1,1,1,0
4905,5,8.0,6,4.5,2.0,1,55,1,3,1,0.0,29.0,29,13,5,1,3,0,42.636666666666656,40.1,0.0,1,1,1,1,0
4906,4,1.5,3,1.5,0.83,1,34,1,0,4,2.75,2.0,2,4,3,0,4,2,22.77,42.04,0.0,3,1,0,0,1
4907,4,2.67,3,2.67,0.5,1,32,1,0,4,3.48,5.0,5,4,2,0,3,0,69.62333333333333,64.1,0.0,2,2,0,0,1
4908,4,1.25,3,1.25,1.5,1,29,0,0,3,0.0,3.0,3,2,2,0,8,0,50.15000000000001,58.31,0.0,2,1,1,0,1
4909,4,1.67,3,1.67,2.5,0,34,1,0,3,2.98,6.0,6,2,3,0,11,1,77.07,89.41,1.0,2,1,1,1,0
4910,4,1.92,3,1.92,1.5,1,37,1,2,4,0.0,6.0,6,3,4,0,4,0,72.78666666666669,73.91,0.0,2,1,1,1,0
4911,4,1.25,3,1.25,1.5,0,36,1,2,4,3.04,6.0,6,3,5,4,2,1,34.36333333333334,34.49,0.0,1,1,0,0,0
4912,4,1.5,3,1.5,1.5,1,35,1,1,3,2.8,5.0,5,3,2,1,4,2,79.17,84.83,0.0,2,2,1,1,0
4913,4,1.75,3,1.75,1.42,0,32,1,0,4,0.0,3.0,3,2,3,0,6,4,86.75666666666666,87.74,2.0,2,3,0,1,0
4914,4,2.75,3,2.75,0.83,1,37,1,2,4,2.98,6.0,6,3,2,0,0,0,84.46999999999998,95.36,1.0,2,1,1,1,0
4915,4,2.75,3,2.75,0.5,1,35,1,1,4,3.29,6.0,6,3,4,0,3,0,63.68666666666667,67.25,0.0,2,1,1,1,0
4916,4,2.83,3,2.83,1.5,1,35,1,2,4,3.22,5.0,5,3,4,2,2,0,69.29333333333334,82.41,0.0,2,1,1,1,0
4917,4,1.25,3,1.25,2.5,1,30,1,1,4,3.4,3.0,3,1,3,0,7,0,86.22,90.29,1.0,3,1,1,1,0
4918,4,1.83,3,1.83,1.5,0,31,1,0,3,3.16,5.0,5,3,2,0,6,2,76.91333333333334,76.62,0.0,2,1,1,0,1
4919,4,2.83,3,2.83,0.5,1,32,1,0,4,3.14,5.0,5,4,2,8,7,1,43.24333333333333,34.69,0.0,2,1,1,1,0
4920,4,1.42,3,1.42,0.5,1,31,1,1,4,3.1,3.0,3,2,3,4,0,0,13.04,13.04,0.0,1,1,1,0,1
4921,5,2.5,6,0.5,0.5,1,41,1,0,4,3.07,15.0,15,5,9,0,2,0,77.68666666666667,81.39,0.0,2,1,0,1,0
4922,4,2.33,3,2.33,1.25,1,38,1,2,4,3.33,7.0,7,5,3,2,3,5,118.56333333333332,118.46,3.0,4,3,0,1,0
4923,4,8.0,4,4.5,1.5,1,42,1,3,4,2.61,14.0,14,8,5,0,3,0,75.99333333333334,74.68,0.0,2,1,1,1,0
4924,4,1.58,3,1.58,1.5,1,29,0,0,4,3.01,3.0,3,3,2,0,0,0,72.27,85.25,1.0,2,2,1,0,1
4925,4,1.92,3,1.92,0.5,1,30,1,0,4,3.45,4.0,4,3,2,0,2,0,81.88000000000002,91.16,2.0,3,2,1,0,1
4926,4,1.42,3,1.42,0.5,1,32,1,2,3,3.68,4.0,4,3,4,0,4,3,78.79333333333334,83.04,0.0,2,1,1,1,0
4927,4,7.33,4,2.5,1.5,1,36,0,0,4,3.55,7.0,7,4,3,1,0,0,40.56333333333333,44.15,0.0,1,1,1,1,0
4928,4,1.58,3,1.58,0.5,0,31,0,0,4,0.0,5.0,5,4,4,6,4,1,61.69666666666666,62.56,0.0,2,1,0,1,0
4929,4,1.92,3,1.92,0.42,1,30,1,2,4,0.0,5.0,5,5,3,0,9,0,111.15,114.47,3.0,3,4,1,1,0
4930,5,8.0,6,3.5,1.5,0,53,1,1,1,0.0,30.0,30,8,9,0,4,5,61.46,65.05,0.0,3,1,0,1,0
4931,4,1.92,3,1.92,0.5,0,32,1,2,4,3.09,6.0,6,4,3,3,10,0,72.04666666666667,65.31,1.0,2,1,1,1,0
4932,4,8.33,3,1.5,1.5,1,49,1,2,2,0.0,25.0,25,11,6,0,0,0,62.973333333333336,62.33,0.0,3,1,1,0,1
4933,4,2.08,3,2.08,2.5,1,40,1,1,4,3.16,6.0,6,5,5,2,3,0,50.52666666666667,59.27,0.0,2,1,0,1,0
4934,4,1.5,3,1.5,1.5,1,33,1,1,4,3.36,6.0,6,3,3,2,9,0,79.12,78.21,0.0,2,2,1,1,0
4935,4,2.08,3,2.08,0.5,1,31,1,1,4,3.18,4.0,4,2,2,3,0,0,66.47,69.26,0.0,3,1,1,1,0
4936,4,1.83,3,1.83,1.5,0,29,1,0,4,3.91,3.0,3,2,2,2,3,0,72.26666666666667,76.94,0.0,3,1,1,1,0
4937,4,1.58,3,1.58,3.25,1,31,1,1,4,3.4,3.0,3,1,2,0,8,0,57.61333333333334,59.88,0.0,2,1,0,0,1
4938,4,1.17,3,1.17,0.5,1,34,1,1,4,0.0,3.0,3,2,3,1,0,0,62.39666666666667,67.94,0.0,2,1,1,1,0
4939,4,1.42,3,1.42,2.5,1,32,1,1,4,2.8,3.0,3,1,2,4,3,4,66.175,73.84,0.0,2,1,1,0,1
4940,4,1.5,3,1.5,0.5,1,35,1,1,4,0.0,6.0,6,7,5,2,4,8,50.05,53.64,0.0,2,1,0,0,1
4941,4,1.42,3,1.42,3.75,1,33,1,1,3,3.17,5.0,5,3,2,0,1,1,37.943333333333335,36.78,0.0,1,1,0,1,0
4942,4,2.08,3,2.08,2.5,1,33,1,2,4,3.0,6.0,6,5,5,1,2,2,56.56666666666666,63.62,0.0,2,1,1,1,0
4943,4,2.33,3,2.33,0.0,1,32,1,0,4,3.02,6.0,6,3,4,0,4,0,33.14666666666667,31.4,0.0,0,2,0,1,0
4944,4,1.92,3,1.92,2.5,1,35,1,1,4,3.13,5.0,5,2,2,1,2,8,43.55333333333334,37.98,0.0,2,1,0,1,0
4945,4,1.92,3,1.92,0.5,1,33,1,2,3,2.95,6.0,6,3,3,0,3,0,75.04666666666667,73.08,0.0,2,0,1,1,0
4946,4,1.5,3,1.5,2.5,0,34,1,1,4,0.0,6.0,6,4,2,0,8,0,64.06,87.13,1.0,2,2,0,0,1
4947,4,2.0,3,2.0,0.92,1,32,1,1,4,3.14,3.0,3,3,3,0,7,0,95.76999999999998,103.27,3.0,2,3,1,1,0
4948,5,2.25,6,0.0,0.5,1,48,1,2,4,0.0,24.0,24,10,6,11,5,0,59.58666666666666,59.3,0.0,2,1,0,1,0
4949,4,2.08,3,2.08,1.5,1,35,1,1,3,3.04,7.0,7,4,4,0,1,3,90.28333333333336,94.18,3.0,2,2,1,1,0
4950,4,1.58,3,1.58,0.5,1,34,1,0,3,3.7,6.0,6,4,5,0,1,1,44.04666666666666,43.82,0.0,2,1,1,1,0
4951,4,8.0,4,3.5,0.42,1,40,1,0,4,2.93,15.0,15,9,6,0,7,0,98.01,103.1,3.0,2,2,1,1,0
4952,4,1.5,3,1.5,1.5,0,29,0,0,4,3.45,3.0,3,2,2,0,5,0,96.26,113.04,2.0,1,4,1,0,1
4953,4,2.17,3,2.17,0.17,0,37,1,1,3,3.37,6.0,6,7,4,2,3,2,69.77999999999999,76.66,0.0,3,1,1,1,0
4954,4,1.83,3,1.83,2.42,1,30,1,1,4,3.33,2.0,2,1,2,0,3,0,81.93,89.57,1.0,2,2,1,0,1
4955,4,1.92,3,1.92,0.0,1,31,1,0,4,2.77,3.0,3,4,3,0,4,2,46.38,39.9,0.0,1,1,1,0,1
4956,4,1.92,3,1.92,0.5,0,35,1,1,4,3.19,5.0,5,4,2,0,6,0,59.11333333333332,69.24,0.0,2,1,1,0,1
4957,4,1.83,3,1.83,1.33,1,30,0,0,4,3.53,3.0,3,2,3,1,3,0,59.54666666666666,66.5,0.0,2,1,1,1,0
4958,4,1.42,3,1.42,0.5,1,24,0,0,1,0.0,3.0,3,2,2,0,4,0,22.31333333333333,40.94,0.0,2,1,1,0,1
4959,4,0.25,3,0.25,0.92,1,31,0,0,4,3.35,5.0,5,4,4,3,0,0,63.59,65.34,0.0,3,2,0,0,1
4960,4,1.92,3,1.92,0.17,1,32,1,0,4,3.38,4.0,4,3,2,1,6,0,50.71666666666667,41.53,0.0,1,1,1,1,0
4961,4,1.83,3,1.83,0.5,0,32,1,1,4,0.0,5.0,5,4,5,0,5,1,65.32333333333334,68.85,0.0,2,1,1,1,0
4962,4,1.17,3,1.17,1.5,1,35,1,2,4,3.12,5.0,5,3,3,0,3,0,58.24333333333334,71.18,0.0,2,1,1,0,1
4963,4,1.83,3,1.83,0.5,1,32,1,1,4,0.0,3.0,3,2,3,0,3,0,43.56,43.56,0.0,1,1,1,0,1
4964,4,1.5,3,1.5,2.5,0,35,1,3,4,3.2,7.0,7,6,2,0,1,0,56.36666666666667,59.05,0.0,3,1,0,0,1
4965,4,0.5,3,0.5,1.92,1,32,1,0,4,0.0,3.0,3,2,2,0,3,0,30.845,48.52,0.0,2,1,1,0,1
4966,4,1.92,3,1.92,1.5,1,33,0,0,4,3.14,5.0,5,3,2,1,1,0,54.27666666666667,55.23,0.0,4,1,0,1,0
4967,4,2.92,3,2.92,0.17,1,35,1,2,3,3.01,7.0,7,3,3,4,6,0,100.55,98.96,3.0,2,2,1,1,0
4968,5,5.0,6,8.0,1.5,0,51,1,3,1,155.0,30.0,30,7,7,0,6,0,72.36999999999998,73.24,0.0,2,1,1,1,0
4969,4,1.67,3,1.67,0.5,1,36,1,2,4,3.02,6.0,6,4,4,0,4,12,53.07999999999999,53.87,0.0,2,1,1,1,0
4970,4,1.67,3,1.67,1.5,1,31,1,1,4,3.19,5.0,5,2,2,3,5,1,79.8,80.15,0.0,2,2,0,1,0
4971,4,1.92,3,1.92,0.5,0,35,1,2,4,3.33,6.0,6,3,2,0,4,0,67.21333333333332,68.99,0.0,2,1,1,0,1
4972,4,2.0,3,2.0,0.42,1,31,1,1,4,3.6,3.0,3,3,3,1,1,0,78.04666666666667,79.97,0.0,2,1,1,1,0
4973,4,2.0,3,2.0,2.0,1,29,0,0,4,3.03,3.0,3,3,3,0,6,0,86.55666666666669,77.3,2.0,2,1,1,1,0
4974,4,1.58,3,1.58,1.5,1,31,1,2,4,3.52,5.0,5,3,2,0,8,0,66.70333333333333,69.06,1.0,1,1,1,0,1
4975,4,1.58,3,1.58,2.33,1,34,1,2,3,2.8,5.0,5,2,4,0,6,0,93.29333333333334,98.95,3.0,2,4,0,0,1
4976,4,1.92,3,1.92,1.25,0,33,1,1,4,0.0,5.0,5,3,4,0,1,1,73.72666666666667,81.09,0.0,2,1,1,1,0
4977,4,1.92,3,1.92,1.5,1,33,1,1,4,2.83,4.0,4,2,2,0,4,0,70.47666666666667,73.42,0.0,2,1,1,0,1
4978,4,1.92,3,1.92,2.5,1,32,1,1,3,2.82,5.0,5,2,2,1,3,0,61.98666666666667,69.56,0.0,2,1,1,1,0
4979,4,1.83,3,1.83,0.5,1,35,1,1,4,3.07,6.0,6,5,3,7,3,0,70.95,82.06,0.0,2,1,1,1,0
4980,4,1.67,3,1.67,1.5,1,36,1,2,4,3.15,6.0,6,4,3,0,9,3,81.37,81.68,0.0,2,1,1,1,0
4981,4,8.0,4,4.5,1.5,1,40,1,2,4,2.94,15.0,16,10,7,6,8,0,85.05,87.41,2.0,2,2,0,1,0
4982,4,1.67,3,1.67,0.5,1,31,1,0,4,0.0,5.0,5,3,3,14,3,0,79.26,77.79,0.0,3,1,1,1,0
4983,4,1.17,3,1.17,1.5,1,29,0,0,4,3.19,2.0,2,2,4,0,8,1,32.55,52.0,0.0,1,3,1,0,1
4984,4,1.58,3,1.58,1.17,1,32,1,2,4,3.12,4.0,4,3,3,5,5,0,49.80333333333334,49.94,0.0,1,1,1,1,0
4985,4,1.42,3,1.42,0.25,1,35,1,3,4,2.91,5.0,5,4,4,0,0,0,49.97666666666667,46.07,0.0,2,1,1,0,1
4986,4,1.75,3,1.75,0.17,1,32,1,0,4,3.39,3.0,3,2,2,0,6,0,66.67,70.24,0.0,1,1,1,0,1
4987,4,1.67,3,1.67,2.5,1,30,1,1,4,0.0,4.0,4,2,2,0,0,0,67.39,75.4,0.0,2,1,1,0,1
4988,4,1.17,3,1.17,2.5,1,29,1,0,4,0.0,3.0,3,1,2,0,3,1,19.535,26.07,0.0,1,1,1,0,1
4989,4,1.33,3,1.33,1.33,1,35,1,1,4,3.02,6.0,6,4,3,14,0,0,43.64666666666667,53.42,0.0,3,1,1,1,0
4990,5,7.0,7,7.67,1.5,1,50,1,3,4,0.0,20.0,22,8,7,0,3,0,63.54333333333333,67.67,0.0,2,1,0,1,0
4991,4,2.75,3,2.75,0.5,1,32,1,1,4,3.05,5.0,5,3,2,0,7,0,93.48333333333332,96.76,3.0,2,2,1,1,0
4992,4,1.92,3,1.92,2.5,1,33,1,1,4,3.16,6.0,6,3,3,1,3,0,54.16,56.44,0.0,2,1,0,1,0
4993,4,2.83,3,2.83,0.5,1,32,1,1,4,3.14,5.0,5,4,4,0,3,0,51.67,51.69,0.0,2,1,0,1,0
4994,4,1.83,3,1.83,1.5,1,33,1,1,4,2.83,3.0,3,2,3,0,2,0,59.31,63.49,0.0,2,1,1,1,0
4995,4,2.0,3,2.0,0.25,0,30,1,2,3,3.48,5.0,5,4,3,0,0,2,85.39666666666666,74.72,1.0,2,1,0,0,0
4996,4,2.5,3,2.5,2.5,1,35,1,2,4,0.0,6.0,6,2,2,9,4,2,62.94333333333333,66.3,0.0,2,1,1,1,0
4997,4,1.58,3,1.58,1.42,1,31,1,1,4,3.03,3.0,3,2,3,0,1,8,84.42999999999998,87.74,1.0,4,1,1,0,1
4998,5,1.33,5,1.33,2.5,1,39,1,2,4,3.42,12.0,13,8,7,13,5,1,69.50333333333334,72.18,0.0,2,1,1,1,0
4999,4,8.0,4,4.5,1.5,0,45,1,3,4,3.04,15.0,17,6,9,9,3,0,83.03666666666669,93.11,1.0,3,2,1,1,0
5000,4,1.83,3,1.83,1.33,0,31,1,1,4,3.38,3.0,3,2,2,0,7,2,52.48333333333333,60.37,0.0,2,1,1,0,1
